County,Population,Scrape_Date,State,Facility_Identifier
Whatcom,304,2020-01-08,WA,WA_Whatcom
Whatcom,301,2020-01-09,WA,WA_Whatcom
Whatcom,305,2020-01-10,WA,WA_Whatcom
Whatcom,288,2020-01-11,WA,WA_Whatcom
Whatcom,285,2020-01-12,WA,WA_Whatcom
Whatcom,284,2020-01-13,WA,WA_Whatcom
Whatcom,277,2020-01-14,WA,WA_Whatcom
Whatcom,276,2020-01-15,WA,WA_Whatcom
Whatcom,277,2020-01-16,WA,WA_Whatcom
Whatcom,275,2020-01-17,WA,WA_Whatcom
Whatcom,280,2020-01-18,WA,WA_Whatcom
Whatcom,291,2020-01-19,WA,WA_Whatcom
Whatcom,287,2020-01-20,WA,WA_Whatcom
Whatcom,295,2020-01-21,WA,WA_Whatcom
Whatcom,287,2020-01-22,WA,WA_Whatcom
Whatcom,296,2020-01-23,WA,WA_Whatcom
Whatcom,301,2020-01-24,WA,WA_Whatcom
Whatcom,299,2020-01-25,WA,WA_Whatcom
Whatcom,305,2020-01-26,WA,WA_Whatcom
Whatcom,295,2020-01-27,WA,WA_Whatcom
Whatcom,298,2020-01-28,WA,WA_Whatcom
Whatcom,289,2020-01-29,WA,WA_Whatcom
Whatcom,279,2020-01-30,WA,WA_Whatcom
Whatcom,287,2020-01-31,WA,WA_Whatcom
Whatcom,276,2020-02-01,WA,WA_Whatcom
Whatcom,288,2020-02-02,WA,WA_Whatcom
Whatcom,288,2020-02-03,WA,WA_Whatcom
Whatcom,290,2020-02-04,WA,WA_Whatcom
Whatcom,293,2020-02-05,WA,WA_Whatcom
Whatcom,294,2020-02-06,WA,WA_Whatcom
Whatcom,297,2020-02-07,WA,WA_Whatcom
Whatcom,0,2020-02-08,WA,WA_Whatcom
Whatcom,303,2020-02-09,WA,WA_Whatcom
Whatcom,302,2020-02-10,WA,WA_Whatcom
Whatcom,291,2020-02-11,WA,WA_Whatcom
Whatcom,298,2020-02-12,WA,WA_Whatcom
Whatcom,290,2020-02-13,WA,WA_Whatcom
Whatcom,287,2020-02-15,WA,WA_Whatcom
Whatcom,300,2020-02-16,WA,WA_Whatcom
Whatcom,302,2020-02-17,WA,WA_Whatcom
Whatcom,316,2020-02-18,WA,WA_Whatcom
Whatcom,303,2020-02-19,WA,WA_Whatcom
Whatcom,303,2020-02-20,WA,WA_Whatcom
Whatcom,294,2020-02-21,WA,WA_Whatcom
Whatcom,297,2020-02-22,WA,WA_Whatcom
Whatcom,306,2020-02-23,WA,WA_Whatcom
Whatcom,306,2020-02-24,WA,WA_Whatcom
Whatcom,301,2020-02-25,WA,WA_Whatcom
Whatcom,290,2020-02-26,WA,WA_Whatcom
Whatcom,288,2020-02-27,WA,WA_Whatcom
Whatcom,295,2020-02-28,WA,WA_Whatcom
Whatcom,289,2020-02-29,WA,WA_Whatcom
Whatcom,297,2020-03-01,WA,WA_Whatcom
Whatcom,295,2020-03-02,WA,WA_Whatcom
Whatcom,296,2020-03-03,WA,WA_Whatcom
Whatcom,291,2020-03-04,WA,WA_Whatcom
Whatcom,301,2020-03-05,WA,WA_Whatcom
Whatcom,297,2020-03-06,WA,WA_Whatcom
Whatcom,283,2020-03-07,WA,WA_Whatcom
Whatcom,283,2020-03-08,WA,WA_Whatcom
Whatcom,287,2020-03-09,WA,WA_Whatcom
Whatcom,292,2020-03-10,WA,WA_Whatcom
Whatcom,290,2020-03-11,WA,WA_Whatcom
Whatcom,285,2020-03-12,WA,WA_Whatcom
Whatcom,289,2020-03-14,WA,WA_Whatcom
Whatcom,296,2020-03-15,WA,WA_Whatcom
Whitman,34,2020-01-01,WA,WA_Whitman
Whitman,35,2020-01-02,WA,WA_Whitman
Whitman,33,2020-01-03,WA,WA_Whitman
Whitman,39,2020-01-04,WA,WA_Whitman
Whitman,41,2020-01-05,WA,WA_Whitman
Whitman,42,2020-01-06,WA,WA_Whitman
Whitman,36,2020-01-07,WA,WA_Whitman
Whitman,37,2020-01-08,WA,WA_Whitman
Whitman,33,2020-01-09,WA,WA_Whitman
Whitman,36,2020-01-10,WA,WA_Whitman
Whitman,33,2020-01-11,WA,WA_Whitman
Whitman,32,2020-01-12,WA,WA_Whitman
Whitman,36,2020-01-13,WA,WA_Whitman
Whitman,35,2020-01-14,WA,WA_Whitman
Whitman,36,2020-01-15,WA,WA_Whitman
Whitman,37,2020-01-16,WA,WA_Whitman
Whitman,35,2020-01-17,WA,WA_Whitman
Whitman,35,2020-01-18,WA,WA_Whitman
Whitman,38,2020-01-19,WA,WA_Whitman
Whitman,34,2020-01-20,WA,WA_Whitman
Whitman,35,2020-01-21,WA,WA_Whitman
Whitman,34,2020-01-22,WA,WA_Whitman
Whitman,36,2020-01-23,WA,WA_Whitman
Whitman,37,2020-01-24,WA,WA_Whitman
Whitman,34,2020-01-25,WA,WA_Whitman
Whitman,38,2020-01-26,WA,WA_Whitman
Whitman,33,2020-01-27,WA,WA_Whitman
Whitman,32,2020-01-28,WA,WA_Whitman
Whitman,33,2020-01-29,WA,WA_Whitman
Whitman,37,2020-01-30,WA,WA_Whitman
Whitman,34,2020-01-31,WA,WA_Whitman
Whitman,33,2020-02-01,WA,WA_Whitman
Whitman,35,2020-02-02,WA,WA_Whitman
Whitman,33,2020-02-03,WA,WA_Whitman
Whitman,31,2020-02-04,WA,WA_Whitman
Whitman,36,2020-02-05,WA,WA_Whitman
Whitman,36,2020-02-06,WA,WA_Whitman
Whitman,34,2020-02-07,WA,WA_Whitman
Whitman,35,2020-02-08,WA,WA_Whitman
Whitman,37,2020-02-09,WA,WA_Whitman
Whitman,37,2020-02-10,WA,WA_Whitman
Whitman,32,2020-02-11,WA,WA_Whitman
Whitman,32,2020-02-20,WA,WA_Whitman
Whitman,33,2020-02-21,WA,WA_Whitman
Whitman,32,2020-02-22,WA,WA_Whitman
Whitman,34,2020-02-23,WA,WA_Whitman
Whitman,33,2020-02-24,WA,WA_Whitman
Whitman,30,2020-02-25,WA,WA_Whitman
Whitman,30,2020-02-26,WA,WA_Whitman
Whitman,36,2020-02-27,WA,WA_Whitman
Whitman,33,2020-02-28,WA,WA_Whitman
Whitman,29,2020-03-04,WA,WA_Whitman
Whitman,28,2020-03-05,WA,WA_Whitman
Whitman,27,2020-03-06,WA,WA_Whitman
Whitman,40,2020-03-07,WA,WA_Whitman
Whitman,40,2020-03-08,WA,WA_Whitman
Whitman,38,2020-03-09,WA,WA_Whitman
Whitman,31,2020-03-10,WA,WA_Whitman
Whitman,33,2020-03-11,WA,WA_Whitman
Whitman,32,2020-03-12,WA,WA_Whitman
Whitman,32,2020-03-13,WA,WA_Whitman
Yakima,843,2020-02-27,WA,WA_Yakima
Yakima,825,2020-02-28,WA,WA_Yakima
Yakima,821,2020-02-29,WA,WA_Yakima
Yakima,838,2020-03-01,WA,WA_Yakima
Yakima,849,2020-03-02,WA,WA_Yakima
Yakima,841,2020-03-03,WA,WA_Yakima
Yakima,839,2020-03-04,WA,WA_Yakima
Yakima,840,2020-03-05,WA,WA_Yakima
Yakima,840,2020-03-06,WA,WA_Yakima
Yakima,845,2020-03-07,WA,WA_Yakima
Yakima,860,2020-03-08,WA,WA_Yakima
Yakima,862,2020-03-09,WA,WA_Yakima
Yakima,871,2020-03-10,WA,WA_Yakima
Yakima,878,2020-03-11,WA,WA_Yakima
Yakima,891,2020-03-12,WA,WA_Yakima
Yakima,889,2020-03-13,WA,WA_Yakima
Yakima,878,2020-03-14,WA,WA_Yakima
Yakima,880,2020-03-15,WA,WA_Yakima
Yakima_City,23,2020-01-14,WA,WA_Yakima_City
Yakima_City,22,2020-01-15,WA,WA_Yakima_City
Yakima_City,20,2020-01-16,WA,WA_Yakima_City
Yakima_City,21,2020-01-17,WA,WA_Yakima_City
Yakima_City,23,2020-02-11,WA,WA_Yakima_City
Brown,721,2020-01-31,WI,WI_Brown
Brown,729,2020-02-01,WI,WI_Brown
Brown,744,2020-02-02,WI,WI_Brown
Brown,744,2020-02-03,WI,WI_Brown
Brown,708,2020-02-04,WI,WI_Brown
Brown,718,2020-02-05,WI,WI_Brown
Brown,716,2020-02-06,WI,WI_Brown
Brown,719,2020-02-07,WI,WI_Brown
Brown,723,2020-02-08,WI,WI_Brown
Brown,746,2020-02-09,WI,WI_Brown
Brown,744,2020-02-10,WI,WI_Brown
Brown,708,2020-02-11,WI,WI_Brown
Brown,723,2020-02-12,WI,WI_Brown
Brown,718,2020-02-13,WI,WI_Brown
Brown,720,2020-02-14,WI,WI_Brown
Brown,735,2020-02-16,WI,WI_Brown
Brown,742,2020-02-17,WI,WI_Brown
Brown,715,2020-02-18,WI,WI_Brown
Brown,734,2020-02-19,WI,WI_Brown
Brown,720,2020-02-20,WI,WI_Brown
Brown,734,2020-02-21,WI,WI_Brown
Brown,739,2020-02-22,WI,WI_Brown
Brown,748,2020-02-23,WI,WI_Brown
Brown,750,2020-02-24,WI,WI_Brown
Brown,729,2020-02-25,WI,WI_Brown
Brown,746,2020-02-26,WI,WI_Brown
Brown,723,2020-02-27,WI,WI_Brown
Brown,727,2020-02-28,WI,WI_Brown
Brown,733,2020-02-29,WI,WI_Brown
Brown,743,2020-03-01,WI,WI_Brown
Brown,750,2020-03-02,WI,WI_Brown
Brown,710,2020-03-03,WI,WI_Brown
Brown,732,2020-03-04,WI,WI_Brown
Brown,725,2020-03-05,WI,WI_Brown
Brown,727,2020-03-06,WI,WI_Brown
Brown,738,2020-03-07,WI,WI_Brown
Brown,737,2020-03-08,WI,WI_Brown
Brown,733,2020-03-09,WI,WI_Brown
Brown,699,2020-03-10,WI,WI_Brown
Brown,701,2020-03-11,WI,WI_Brown
Brown,707,2020-03-12,WI,WI_Brown
Brown,719,2020-03-13,WI,WI_Brown
Brown,718,2020-03-14,WI,WI_Brown
Brown,723,2020-03-15,WI,WI_Brown
Burnett,77,2020-01-28,WI,WI_Burnett
Burnett,77,2020-01-29,WI,WI_Burnett
Burnett,70,2020-02-26,WI,WI_Burnett
Burnett,70,2020-02-27,WI,WI_Burnett
Burnett,64,2020-02-28,WI,WI_Burnett
Burnett,61,2020-02-29,WI,WI_Burnett
Burnett,61,2020-03-04,WI,WI_Burnett
Burnett,61,2020-03-05,WI,WI_Burnett
Burnett,61,2020-03-06,WI,WI_Burnett
Burnett,61,2020-03-07,WI,WI_Burnett
Burnett,61,2020-03-08,WI,WI_Burnett
Burnett,61,2020-03-09,WI,WI_Burnett
Burnett,61,2020-03-10,WI,WI_Burnett
Burnett,61,2020-03-11,WI,WI_Burnett
Burnett,61,2020-03-12,WI,WI_Burnett
Burnett,61,2020-03-13,WI,WI_Burnett
Douglas,133,2020-01-24,WI,WI_Douglas
Douglas,134,2020-01-25,WI,WI_Douglas
Douglas,137,2020-01-26,WI,WI_Douglas
Douglas,129,2020-01-27,WI,WI_Douglas
Douglas,129,2020-01-28,WI,WI_Douglas
Douglas,128,2020-01-29,WI,WI_Douglas
Douglas,130,2020-01-30,WI,WI_Douglas
Douglas,124,2020-01-31,WI,WI_Douglas
Douglas,119,2020-02-01,WI,WI_Douglas
Douglas,122,2020-02-02,WI,WI_Douglas
Douglas,126,2020-02-03,WI,WI_Douglas
Douglas,127,2020-02-04,WI,WI_Douglas
Douglas,122,2020-02-05,WI,WI_Douglas
Douglas,125,2020-02-06,WI,WI_Douglas
Douglas,124,2020-02-07,WI,WI_Douglas
Douglas,128,2020-02-08,WI,WI_Douglas
Douglas,138,2020-02-11,WI,WI_Douglas
Douglas,143,2020-02-12,WI,WI_Douglas
Douglas,141,2020-02-13,WI,WI_Douglas
Douglas,144,2020-02-14,WI,WI_Douglas
Douglas,149,2020-02-15,WI,WI_Douglas
Douglas,150,2020-02-16,WI,WI_Douglas
Douglas,146,2020-02-17,WI,WI_Douglas
Douglas,144,2020-02-18,WI,WI_Douglas
Douglas,147,2020-02-19,WI,WI_Douglas
Douglas,146,2020-02-20,WI,WI_Douglas
Douglas,151,2020-02-21,WI,WI_Douglas
Douglas,151,2020-02-22,WI,WI_Douglas
Douglas,154,2020-02-23,WI,WI_Douglas
Douglas,153,2020-02-24,WI,WI_Douglas
Douglas,150,2020-02-25,WI,WI_Douglas
Douglas,156,2020-02-26,WI,WI_Douglas
Douglas,156,2020-02-27,WI,WI_Douglas
Douglas,158,2020-02-28,WI,WI_Douglas
Douglas,147,2020-03-04,WI,WI_Douglas
Douglas,148,2020-03-05,WI,WI_Douglas
Douglas,147,2020-03-06,WI,WI_Douglas
Douglas,148,2020-03-07,WI,WI_Douglas
Douglas,151,2020-03-08,WI,WI_Douglas
Douglas,156,2020-03-09,WI,WI_Douglas
Douglas,156,2020-03-10,WI,WI_Douglas
Douglas,151,2020-03-11,WI,WI_Douglas
Douglas,150,2020-03-12,WI,WI_Douglas
Douglas,150,2020-03-13,WI,WI_Douglas
Douglas,153,2020-03-14,WI,WI_Douglas
Douglas,153,2020-03-15,WI,WI_Douglas
Eau_Claire,282,2020-01-28,WI,WI_Eau_Claire
Eau_Claire,282,2020-01-29,WI,WI_Eau_Claire
Eau_Claire,264,2020-02-09,WI,WI_Eau_Claire
Eau_Claire,264,2020-02-10,WI,WI_Eau_Claire
Eau_Claire,264,2020-02-11,WI,WI_Eau_Claire
Eau_Claire,264,2020-02-12,WI,WI_Eau_Claire
Eau_Claire,256,2020-02-13,WI,WI_Eau_Claire
Eau_Claire,251,2020-02-14,WI,WI_Eau_Claire
Eau_Claire,251,2020-02-15,WI,WI_Eau_Claire
Eau_Claire,251,2020-02-16,WI,WI_Eau_Claire
Eau_Claire,251,2020-02-17,WI,WI_Eau_Claire
Eau_Claire,250,2020-02-18,WI,WI_Eau_Claire
Eau_Claire,256,2020-02-19,WI,WI_Eau_Claire
Eau_Claire,256,2020-02-20,WI,WI_Eau_Claire
Eau_Claire,256,2020-02-21,WI,WI_Eau_Claire
Eau_Claire,272,2020-02-22,WI,WI_Eau_Claire
Eau_Claire,270,2020-02-23,WI,WI_Eau_Claire
Eau_Claire,283,2020-02-24,WI,WI_Eau_Claire
Eau_Claire,283,2020-02-25,WI,WI_Eau_Claire
Eau_Claire,280,2020-02-26,WI,WI_Eau_Claire
Eau_Claire,280,2020-02-27,WI,WI_Eau_Claire
Eau_Claire,292,2020-02-28,WI,WI_Eau_Claire
Eau_Claire,280,2020-02-29,WI,WI_Eau_Claire
Eau_Claire,279,2020-03-04,WI,WI_Eau_Claire
Eau_Claire,279,2020-03-05,WI,WI_Eau_Claire
Eau_Claire,277,2020-03-06,WI,WI_Eau_Claire
Eau_Claire,277,2020-03-07,WI,WI_Eau_Claire
Eau_Claire,277,2020-03-08,WI,WI_Eau_Claire
Eau_Claire,277,2020-03-09,WI,WI_Eau_Claire
Eau_Claire,273,2020-03-10,WI,WI_Eau_Claire
Eau_Claire,273,2020-03-11,WI,WI_Eau_Claire
Eau_Claire,274,2020-03-12,WI,WI_Eau_Claire
Eau_Claire,275,2020-03-14,WI,WI_Eau_Claire
Eau_Claire,275,2020-03-15,WI,WI_Eau_Claire
Kenosha,600,2020-01-27,WI,WI_Kenosha
Kenosha,600,2020-01-28,WI,WI_Kenosha
Kenosha,600,2020-01-29,WI,WI_Kenosha
Kenosha,600,2020-01-30,WI,WI_Kenosha
Kenosha,600,2020-01-31,WI,WI_Kenosha
Kenosha,600,2020-02-11,WI,WI_Kenosha
Kenosha,600,2020-02-12,WI,WI_Kenosha
Kenosha,600,2020-02-13,WI,WI_Kenosha
Kenosha,600,2020-02-14,WI,WI_Kenosha
Kenosha,533,2020-02-16,WI,WI_Kenosha
Kenosha,537,2020-02-17,WI,WI_Kenosha
Kenosha,537,2020-02-18,WI,WI_Kenosha
Kenosha,537,2020-02-19,WI,WI_Kenosha
Kenosha,545,2020-02-20,WI,WI_Kenosha
Kenosha,541,2020-02-21,WI,WI_Kenosha
Kenosha,533,2020-02-22,WI,WI_Kenosha
Kenosha,543,2020-02-23,WI,WI_Kenosha
Kenosha,548,2020-02-24,WI,WI_Kenosha
Kenosha,536,2020-02-25,WI,WI_Kenosha
Kenosha,531,2020-02-26,WI,WI_Kenosha
Kenosha,531,2020-02-27,WI,WI_Kenosha
Kenosha,533,2020-02-28,WI,WI_Kenosha
Kenosha,530,2020-02-29,WI,WI_Kenosha
Kenosha,542,2020-03-01,WI,WI_Kenosha
Kenosha,541,2020-03-02,WI,WI_Kenosha
Kenosha,528,2020-03-03,WI,WI_Kenosha
Kenosha,537,2020-03-04,WI,WI_Kenosha
Kenosha,542,2020-03-05,WI,WI_Kenosha
Kenosha,543,2020-03-06,WI,WI_Kenosha
Kenosha,548,2020-03-07,WI,WI_Kenosha
Kenosha,555,2020-03-08,WI,WI_Kenosha
Kenosha,565,2020-03-09,WI,WI_Kenosha
Kenosha,564,2020-03-10,WI,WI_Kenosha
Kenosha,576,2020-03-11,WI,WI_Kenosha
Kenosha,574,2020-03-12,WI,WI_Kenosha
Kenosha,580,2020-03-13,WI,WI_Kenosha
Kenosha,562,2020-03-14,WI,WI_Kenosha
Kenosha,560,2020-03-15,WI,WI_Kenosha
La_Crosse,144,2020-03-06,WI,WI_La_Crosse
La_Crosse,151,2020-03-07,WI,WI_La_Crosse
La_Crosse,156,2020-03-08,WI,WI_La_Crosse
La_Crosse,165,2020-03-09,WI,WI_La_Crosse
La_Crosse,151,2020-03-10,WI,WI_La_Crosse
La_Crosse,153,2020-03-11,WI,WI_La_Crosse
La_Crosse,155,2020-03-12,WI,WI_La_Crosse
La_Crosse,155,2020-03-13,WI,WI_La_Crosse
La_Crosse,158,2020-03-14,WI,WI_La_Crosse
La_Crosse,158,2020-03-15,WI,WI_La_Crosse
Lincoln,132,2020-01-27,WI,WI_Lincoln
Lincoln,128,2020-01-28,WI,WI_Lincoln
Lincoln,123,2020-01-29,WI,WI_Lincoln
Lincoln,124,2020-01-30,WI,WI_Lincoln
Lincoln,123,2020-01-31,WI,WI_Lincoln
Lincoln,119,2020-02-01,WI,WI_Lincoln
Lincoln,120,2020-02-02,WI,WI_Lincoln
Lincoln,122,2020-02-03,WI,WI_Lincoln
Lincoln,118,2020-02-04,WI,WI_Lincoln
Lincoln,112,2020-02-05,WI,WI_Lincoln
Lincoln,110,2020-02-06,WI,WI_Lincoln
Lincoln,105,2020-02-07,WI,WI_Lincoln
Lincoln,105,2020-02-08,WI,WI_Lincoln
Lincoln,105,2020-02-09,WI,WI_Lincoln
Lincoln,105,2020-02-10,WI,WI_Lincoln
Lincoln,103,2020-02-11,WI,WI_Lincoln
Lincoln,104,2020-02-12,WI,WI_Lincoln
Lincoln,99,2020-02-13,WI,WI_Lincoln
Lincoln,101,2020-02-14,WI,WI_Lincoln
Lincoln,106,2020-02-15,WI,WI_Lincoln
Lincoln,106,2020-02-16,WI,WI_Lincoln
Lincoln,107,2020-02-17,WI,WI_Lincoln
Lincoln,111,2020-02-18,WI,WI_Lincoln
Lincoln,107,2020-02-19,WI,WI_Lincoln
Lincoln,105,2020-02-20,WI,WI_Lincoln
Lincoln,102,2020-02-21,WI,WI_Lincoln
Lincoln,102,2020-02-22,WI,WI_Lincoln
Lincoln,104,2020-02-23,WI,WI_Lincoln
Lincoln,103,2020-02-24,WI,WI_Lincoln
Lincoln,100,2020-02-25,WI,WI_Lincoln
Lincoln,102,2020-02-26,WI,WI_Lincoln
Lincoln,102,2020-02-27,WI,WI_Lincoln
Lincoln,104,2020-02-28,WI,WI_Lincoln
Lincoln,105,2020-02-29,WI,WI_Lincoln
Lincoln,105,2020-03-01,WI,WI_Lincoln
Lincoln,107,2020-03-02,WI,WI_Lincoln
Lincoln,107,2020-03-03,WI,WI_Lincoln
Lincoln,106,2020-03-04,WI,WI_Lincoln
Lincoln,103,2020-03-05,WI,WI_Lincoln
Lincoln,100,2020-03-06,WI,WI_Lincoln
Lincoln,101,2020-03-07,WI,WI_Lincoln
Lincoln,104,2020-03-08,WI,WI_Lincoln
Lincoln,104,2020-03-09,WI,WI_Lincoln
Lincoln,104,2020-03-10,WI,WI_Lincoln
Lincoln,105,2020-03-11,WI,WI_Lincoln
Lincoln,110,2020-03-12,WI,WI_Lincoln
Lincoln,114,2020-03-13,WI,WI_Lincoln
Lincoln,112,2020-03-14,WI,WI_Lincoln
Lincoln,115,2020-03-15,WI,WI_Lincoln
Manitowoc,221,2020-01-25,WI,WI_Manitowoc
Manitowoc,228,2020-01-26,WI,WI_Manitowoc
Manitowoc,238,2020-01-27,WI,WI_Manitowoc
Manitowoc,239,2020-01-28,WI,WI_Manitowoc
Manitowoc,235,2020-01-29,WI,WI_Manitowoc
Manitowoc,239,2020-01-30,WI,WI_Manitowoc
Manitowoc,240,2020-01-31,WI,WI_Manitowoc
Manitowoc,235,2020-02-01,WI,WI_Manitowoc
Manitowoc,234,2020-02-02,WI,WI_Manitowoc
Manitowoc,236,2020-02-03,WI,WI_Manitowoc
Manitowoc,221,2020-02-04,WI,WI_Manitowoc
Manitowoc,223,2020-02-05,WI,WI_Manitowoc
Manitowoc,234,2020-02-06,WI,WI_Manitowoc
Manitowoc,228,2020-02-07,WI,WI_Manitowoc
Manitowoc,222,2020-02-08,WI,WI_Manitowoc
Manitowoc,226,2020-02-09,WI,WI_Manitowoc
Manitowoc,228,2020-02-10,WI,WI_Manitowoc
Manitowoc,232,2020-02-11,WI,WI_Manitowoc
Manitowoc,223,2020-02-12,WI,WI_Manitowoc
Manitowoc,221,2020-02-13,WI,WI_Manitowoc
Manitowoc,215,2020-02-14,WI,WI_Manitowoc
Manitowoc,221,2020-02-15,WI,WI_Manitowoc
Manitowoc,225,2020-02-16,WI,WI_Manitowoc
Manitowoc,225,2020-02-17,WI,WI_Manitowoc
Manitowoc,219,2020-02-18,WI,WI_Manitowoc
Manitowoc,219,2020-02-19,WI,WI_Manitowoc
Manitowoc,215,2020-02-20,WI,WI_Manitowoc
Manitowoc,214,2020-02-21,WI,WI_Manitowoc
Manitowoc,218,2020-02-22,WI,WI_Manitowoc
Manitowoc,220,2020-02-23,WI,WI_Manitowoc
Manitowoc,223,2020-02-24,WI,WI_Manitowoc
Manitowoc,211,2020-02-25,WI,WI_Manitowoc
Manitowoc,216,2020-02-26,WI,WI_Manitowoc
Manitowoc,210,2020-02-27,WI,WI_Manitowoc
Manitowoc,210,2020-02-28,WI,WI_Manitowoc
Manitowoc,210,2020-02-29,WI,WI_Manitowoc
Manitowoc,210,2020-03-01,WI,WI_Manitowoc
Manitowoc,210,2020-03-02,WI,WI_Manitowoc
Manitowoc,216,2020-03-03,WI,WI_Manitowoc
Manitowoc,216,2020-03-04,WI,WI_Manitowoc
Manitowoc,216,2020-03-05,WI,WI_Manitowoc
Manitowoc,207,2020-03-06,WI,WI_Manitowoc
Manitowoc,204,2020-03-07,WI,WI_Manitowoc
Manitowoc,203,2020-03-08,WI,WI_Manitowoc
Manitowoc,205,2020-03-09,WI,WI_Manitowoc
Manitowoc,204,2020-03-10,WI,WI_Manitowoc
Manitowoc,208,2020-03-11,WI,WI_Manitowoc
Manitowoc,205,2020-03-12,WI,WI_Manitowoc
Manitowoc,204,2020-03-13,WI,WI_Manitowoc
Manitowoc,208,2020-03-14,WI,WI_Manitowoc
Manitowoc,215,2020-03-15,WI,WI_Manitowoc
Milwaukee,1890,2020-01-01,WI,WI_Milwaukee
Milwaukee,1931,2020-01-02,WI,WI_Milwaukee
Milwaukee,1941,2020-01-03,WI,WI_Milwaukee
Milwaukee,1960,2020-01-04,WI,WI_Milwaukee
Milwaukee,1973,2020-01-05,WI,WI_Milwaukee
Milwaukee,1961,2020-01-06,WI,WI_Milwaukee
Milwaukee,1954,2020-01-07,WI,WI_Milwaukee
Milwaukee,1956,2020-01-08,WI,WI_Milwaukee
Milwaukee,1979,2020-01-09,WI,WI_Milwaukee
Milwaukee,1963,2020-01-10,WI,WI_Milwaukee
Milwaukee,1960,2020-01-11,WI,WI_Milwaukee
Milwaukee,1961,2020-01-12,WI,WI_Milwaukee
Milwaukee,1972,2020-01-13,WI,WI_Milwaukee
Milwaukee,1949,2020-01-14,WI,WI_Milwaukee
Milwaukee,1939,2020-01-15,WI,WI_Milwaukee
Milwaukee,1935,2020-01-16,WI,WI_Milwaukee
Milwaukee,1957,2020-01-17,WI,WI_Milwaukee
Milwaukee,1925,2020-01-18,WI,WI_Milwaukee
Milwaukee,1942,2020-01-19,WI,WI_Milwaukee
Milwaukee,1927,2020-01-20,WI,WI_Milwaukee
Milwaukee,1969,2020-01-21,WI,WI_Milwaukee
Milwaukee,1949,2020-01-22,WI,WI_Milwaukee
Milwaukee,1963,2020-01-23,WI,WI_Milwaukee
Milwaukee,1950,2020-01-24,WI,WI_Milwaukee
Milwaukee,1952,2020-01-25,WI,WI_Milwaukee
Milwaukee,1970,2020-01-26,WI,WI_Milwaukee
Milwaukee,1959,2020-01-27,WI,WI_Milwaukee
Milwaukee,1953,2020-01-28,WI,WI_Milwaukee
Milwaukee,1981,2020-01-29,WI,WI_Milwaukee
Milwaukee,1979,2020-01-30,WI,WI_Milwaukee
Milwaukee,2018,2020-01-31,WI,WI_Milwaukee
Milwaukee,1980,2020-02-01,WI,WI_Milwaukee
Milwaukee,1969,2020-02-02,WI,WI_Milwaukee
Milwaukee,1977,2020-02-03,WI,WI_Milwaukee
Milwaukee,1950,2020-02-04,WI,WI_Milwaukee
Milwaukee,1947,2020-02-05,WI,WI_Milwaukee
Milwaukee,1943,2020-02-06,WI,WI_Milwaukee
Milwaukee,1966,2020-02-07,WI,WI_Milwaukee
Milwaukee,1968,2020-02-08,WI,WI_Milwaukee
Milwaukee,1968,2020-02-09,WI,WI_Milwaukee
Milwaukee,1984,2020-02-10,WI,WI_Milwaukee
Milwaukee,1963,2020-02-11,WI,WI_Milwaukee
Milwaukee,1953,2020-02-12,WI,WI_Milwaukee
Milwaukee,1967,2020-02-13,WI,WI_Milwaukee
Milwaukee,1984,2020-02-14,WI,WI_Milwaukee
Milwaukee,1988,2020-02-16,WI,WI_Milwaukee
Milwaukee,2014,2020-02-17,WI,WI_Milwaukee
Milwaukee,1994,2020-02-18,WI,WI_Milwaukee
Milwaukee,1975,2020-02-19,WI,WI_Milwaukee
Milwaukee,1979,2020-02-20,WI,WI_Milwaukee
Milwaukee,2018,2020-02-21,WI,WI_Milwaukee
Milwaukee,1993,2020-02-22,WI,WI_Milwaukee
Milwaukee,2003,2020-02-23,WI,WI_Milwaukee
Milwaukee,2015,2020-02-24,WI,WI_Milwaukee
Milwaukee,2022,2020-02-25,WI,WI_Milwaukee
Milwaukee,2001,2020-02-26,WI,WI_Milwaukee
Milwaukee,1967,2020-02-27,WI,WI_Milwaukee
Milwaukee,1952,2020-02-28,WI,WI_Milwaukee
Milwaukee,1918,2020-02-29,WI,WI_Milwaukee
Milwaukee,1923,2020-03-01,WI,WI_Milwaukee
Milwaukee,1945,2020-03-02,WI,WI_Milwaukee
Milwaukee,1956,2020-03-03,WI,WI_Milwaukee
Milwaukee,1968,2020-03-04,WI,WI_Milwaukee
Milwaukee,1980,2020-03-05,WI,WI_Milwaukee
Milwaukee,1971,2020-03-06,WI,WI_Milwaukee
Milwaukee,1969,2020-03-07,WI,WI_Milwaukee
Milwaukee,1956,2020-03-08,WI,WI_Milwaukee
Milwaukee,1959,2020-03-09,WI,WI_Milwaukee
Milwaukee,1920,2020-03-10,WI,WI_Milwaukee
Milwaukee,1940,2020-03-11,WI,WI_Milwaukee
Milwaukee,1948,2020-03-12,WI,WI_Milwaukee
Milwaukee,1933,2020-03-13,WI,WI_Milwaukee
Milwaukee,1874,2020-03-14,WI,WI_Milwaukee
Milwaukee,1890,2020-03-15,WI,WI_Milwaukee
Outagamie,388,2020-02-11,WI,WI_Outagamie
Ozaukee,189,2020-02-27,WI,WI_Ozaukee
Ozaukee,188,2020-02-28,WI,WI_Ozaukee
Ozaukee,197,2020-02-29,WI,WI_Ozaukee
