State,County,Facility_Name,Facility_Identifier,Scrape_Date,Race,Race_Population,Race_Change,Race_Proportion,Total_Population,Total_Change
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,3/16/20,black,44,,0.628571429,70,
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,3/16/20,hispanic,3,,0.042857143,70,
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,3/16/20,other,0,,0,70,
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,3/16/20,white,23,,0.328571429,70,
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,4/12/20,black,18,-0.590909091,0.545454545,33,-0.528571429
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,4/12/20,hispanic,1,-0.666666667,0.03030303,33,-0.528571429
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,4/12/20,other,0,,0,33,-0.528571429
AR,Hempstead,Hempstead Co. Jail,AR_Hempstead,4/12/20,white,14,-0.391304348,0.424242424,33,-0.528571429
AR,Howard,Howard Co. Detention Facility,AR_Howard,3/16/20,black,13,,0.317073171,41,
AR,Howard,Howard Co. Detention Facility,AR_Howard,3/16/20,hispanic,4,,0.097560976,41,
AR,Howard,Howard Co. Detention Facility,AR_Howard,3/16/20,other,2,,0.048780488,41,
AR,Howard,Howard Co. Detention Facility,AR_Howard,3/16/20,white,22,,0.536585366,41,
AR,Howard,Howard Co. Detention Facility,AR_Howard,4/12/20,black,6,-0.538461538,0.3,20,-0.512195122
AR,Howard,Howard Co. Detention Facility,AR_Howard,4/12/20,hispanic,3,-0.25,0.15,20,-0.512195122
AR,Howard,Howard Co. Detention Facility,AR_Howard,4/12/20,other,0,-1,0,20,-0.512195122
AR,Howard,Howard Co. Detention Facility,AR_Howard,4/12/20,white,11,-0.5,0.55,20,-0.512195122
AR,Jefferson,Jefferson County Jail,AR_Jefferson,3/16/20,black,201,,0.656862745,306,
AR,Jefferson,Jefferson County Jail,AR_Jefferson,3/16/20,hispanic,4,,0.013071895,306,
AR,Jefferson,Jefferson County Jail,AR_Jefferson,3/16/20,other,8,,0.026143791,306,
AR,Jefferson,Jefferson County Jail,AR_Jefferson,3/16/20,white,93,,0.303921569,306,
AR,Jefferson,Jefferson County Jail,AR_Jefferson,4/12/20,black,160,-0.2039801,0.714285714,224,-0.267973856
AR,Jefferson,Jefferson County Jail,AR_Jefferson,4/12/20,hispanic,2,-0.5,0.008928571,224,-0.267973856
AR,Jefferson,Jefferson County Jail,AR_Jefferson,4/12/20,other,6,-0.25,0.026785714,224,-0.267973856
AR,Jefferson,Jefferson County Jail,AR_Jefferson,4/12/20,white,56,-0.397849462,0.25,224,-0.267973856
AR,Johnson,Johnson County Detention Center,AR_Johnson,3/16/20,black,0,,0,68,
AR,Johnson,Johnson County Detention Center,AR_Johnson,3/16/20,hispanic,0,,0,68,
AR,Johnson,Johnson County Detention Center,AR_Johnson,3/16/20,other,2,,0.029411765,68,
AR,Johnson,Johnson County Detention Center,AR_Johnson,3/16/20,white,66,,0.970588235,68,
AR,Johnson,Johnson County Detention Center,AR_Johnson,4/12/20,black,0,,0,27,-0.602941176
AR,Johnson,Johnson County Detention Center,AR_Johnson,4/12/20,hispanic,0,,0,27,-0.602941176
AR,Johnson,Johnson County Detention Center,AR_Johnson,4/12/20,other,2,0,0.074074074,27,-0.602941176
AR,Johnson,Johnson County Detention Center,AR_Johnson,4/12/20,white,25,-0.621212121,0.925925926,27,-0.602941176
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,3/16/20,black,82,,0.272425249,301,
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,3/16/20,hispanic,12,,0.03986711,301,
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,3/16/20,other,1,,0.003322259,301,
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,3/16/20,white,206,,0.684385382,301,
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,4/12/20,black,71,-0.134146341,0.300847458,236,-0.215946844
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,4/12/20,hispanic,11,-0.083333333,0.046610169,236,-0.215946844
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,4/12/20,other,1,0,0.004237288,236,-0.215946844
AR,Lonoke,Lonoke Co. Det. Ctr.,AR_Lonoke,4/12/20,white,153,-0.257281553,0.648305085,236,-0.215946844
AR,Madison,Madison Co. Jail,AR_Madison,3/16/20,black,0,,0,1,
AR,Madison,Madison Co. Jail,AR_Madison,3/16/20,hispanic,0,,0,1,
AR,Madison,Madison Co. Jail,AR_Madison,3/16/20,other,0,,0,1,
AR,Madison,Madison Co. Jail,AR_Madison,3/16/20,white,1,,1,1,
AR,Madison,Madison Co. Jail,AR_Madison,4/12/20,black,0,,0,1,0
AR,Madison,Madison Co. Jail,AR_Madison,4/12/20,hispanic,0,,0,1,0
AR,Madison,Madison Co. Jail,AR_Madison,4/12/20,other,0,,0,1,0
AR,Madison,Madison Co. Jail,AR_Madison,4/12/20,white,1,0,1,1,0
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,3/16/20,black,1,,0.023809524,42,
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,3/16/20,hispanic,0,,0,42,
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,3/16/20,other,0,,0,42,
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,3/16/20,white,41,,0.976190476,42,
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,4/12/20,black,0,-1,0,31,-0.261904762
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,4/12/20,hispanic,0,,0,31,-0.261904762
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,4/12/20,other,0,,0,31,-0.261904762
AR,Marion,Marion Co. Law Enf. Ctr.,AR_Marion,4/12/20,white,31,-0.243902439,1,31,-0.261904762
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,3/16/20,black,5,,0.384615385,13,
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,3/16/20,hispanic,0,,0,13,
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,3/16/20,other,1,,0.076923077,13,
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,3/16/20,white,7,,0.538461538,13,
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,4/12/20,black,2,-0.6,0.4,5,-0.615384615
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,4/12/20,hispanic,0,,0,5,-0.615384615
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,4/12/20,other,0,-1,0,5,-0.615384615
AR,Monroe,Monroe Co. Det. Ctr.,AR_Monroe,4/12/20,white,3,-0.571428571,0.6,5,-0.615384615
AR,Nevada,Nevada Co. Jail,AR_Nevada,3/16/20,black,13,,0.236363636,55,
AR,Nevada,Nevada Co. Jail,AR_Nevada,3/16/20,hispanic,2,,0.036363636,55,
AR,Nevada,Nevada Co. Jail,AR_Nevada,3/16/20,other,0,,0,55,
AR,Nevada,Nevada Co. Jail,AR_Nevada,3/16/20,white,40,,0.727272727,55,
AR,Nevada,Nevada Co. Jail,AR_Nevada,4/12/20,black,8,-0.384615385,0.235294118,34,-0.381818182
AR,Nevada,Nevada Co. Jail,AR_Nevada,4/12/20,hispanic,2,0,0.058823529,34,-0.381818182
AR,Nevada,Nevada Co. Jail,AR_Nevada,4/12/20,other,0,,0,34,-0.381818182
AR,Nevada,Nevada Co. Jail,AR_Nevada,4/12/20,white,24,-0.4,0.705882353,34,-0.381818182
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,3/16/20,black,14,,0.24137931,58,
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,3/16/20,hispanic,1,,0.017241379,58,
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,3/16/20,other,0,,0,58,
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,3/16/20,white,43,,0.74137931,58,
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,4/12/20,black,10,-0.285714286,0.285714286,35,-0.396551724
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,4/12/20,hispanic,0,-1,0,35,-0.396551724
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,4/12/20,other,0,,0,35,-0.396551724
AR,Poinsett,Poinsett Co. Det. Ctr.,AR_Poinsett,4/12/20,white,25,-0.418604651,0.714285714,35,-0.396551724
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,3/16/20,black,22,,0.111111111,198,
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,3/16/20,hispanic,0,,0,198,
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,3/16/20,other,5,,0.025252525,198,
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,3/16/20,white,171,,0.863636364,198,
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,4/12/20,black,18,-0.181818182,0.126760563,142,-0.282828283
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,4/12/20,hispanic,0,,0,142,-0.282828283
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,4/12/20,other,4,-0.2,0.028169014,142,-0.282828283
AR,Pope,Pope Co. Det. Ctr.,AR_Pope,4/12/20,white,120,-0.298245614,0.845070423,142,-0.282828283
AR,Saline,Saline Co. Det. Fac.,AR_Saline,3/16/20,black,44,,0.196428571,224,
AR,Saline,Saline Co. Det. Fac.,AR_Saline,3/16/20,hispanic,5,,0.022321429,224,
AR,Saline,Saline Co. Det. Fac.,AR_Saline,3/16/20,other,2,,0.008928571,224,
AR,Saline,Saline Co. Det. Fac.,AR_Saline,3/16/20,white,173,,0.772321429,224,
AR,Saline,Saline Co. Det. Fac.,AR_Saline,4/12/20,black,37,-0.159090909,0.218934911,169,-0.245535714
AR,Saline,Saline Co. Det. Fac.,AR_Saline,4/12/20,hispanic,5,0,0.029585799,169,-0.245535714
AR,Saline,Saline Co. Det. Fac.,AR_Saline,4/12/20,other,2,0,0.01183432,169,-0.245535714
AR,Saline,Saline Co. Det. Fac.,AR_Saline,4/12/20,white,125,-0.277456647,0.73964497,169,-0.245535714
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,3/16/20,black,41,,0.611940299,67,
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,3/16/20,hispanic,2,,0.029850746,67,
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,3/16/20,other,1,,0.014925373,67,
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,3/16/20,white,23,,0.343283582,67,
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,4/12/20,black,16,-0.609756098,0.666666667,24,-0.641791045
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,4/12/20,hispanic,1,-0.5,0.041666667,24,-0.641791045
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,4/12/20,other,0,-1,0,24,-0.641791045
AR,St_Francis,St. Francis Co. Jail,AR_St_Francis,4/12/20,white,7,-0.695652174,0.291666667,24,-0.641791045
AR,Stone,Stone Co. Det. Fac.,AR_Stone,3/16/20,black,0,,0,42,
AR,Stone,Stone Co. Det. Fac.,AR_Stone,3/16/20,hispanic,0,,0,42,
AR,Stone,Stone Co. Det. Fac.,AR_Stone,3/16/20,other,0,,0,42,
AR,Stone,Stone Co. Det. Fac.,AR_Stone,3/16/20,white,42,,1,42,
AR,Stone,Stone Co. Det. Fac.,AR_Stone,4/12/20,black,0,,0,29,-0.30952381
AR,Stone,Stone Co. Det. Fac.,AR_Stone,4/12/20,hispanic,0,,0,29,-0.30952381
AR,Stone,Stone Co. Det. Fac.,AR_Stone,4/12/20,other,1,inf,0.034482759,29,-0.30952381
AR,Stone,Stone Co. Det. Fac.,AR_Stone,4/12/20,white,28,-0.333333333,0.965517241,29,-0.30952381
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,3/16/20,black,105,,0.544041451,193,
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,3/16/20,hispanic,3,,0.015544041,193,
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,3/16/20,other,3,,0.015544041,193,
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,3/16/20,white,82,,0.424870466,193,
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,4/12/20,black,83,-0.20952381,0.553333333,150,-0.222797927
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,4/12/20,hispanic,3,0,0.02,150,-0.222797927
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,4/12/20,other,3,0,0.02,150,-0.222797927
AR,Union,Union Co. Crim. Justice Fac.,AR_Union,4/12/20,white,61,-0.256097561,0.406666667,150,-0.222797927
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,3/16/20,black,9,,0.107142857,84,
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,3/16/20,hispanic,4,,0.047619048,84,
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,3/16/20,other,1,,0.011904762,84,
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,3/16/20,white,70,,0.833333333,84,
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,4/12/20,black,7,-0.222222222,0.170731707,41,-0.511904762
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,4/12/20,hispanic,4,0,0.097560976,41,-0.511904762
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,4/12/20,other,1,0,0.024390244,41,-0.511904762
AR,Van Buren,Van Buren Co. Det. Ctr.,AR_Van Buren,4/12/20,white,29,-0.585714286,0.707317073,41,-0.511904762
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,3/16/20,black,114,,0.166910688,683,
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,3/16/20,hispanic,93,,0.136163982,683,
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,3/16/20,other,32,,0.046852123,683,
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,3/16/20,white,444,,0.650073206,683,
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,4/12/20,black,55,-0.51754386,0.144736842,380,-0.44363104
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,4/12/20,hispanic,57,-0.387096774,0.15,380,-0.44363104
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,4/12/20,other,22,-0.3125,0.057894737,380,-0.44363104
AR,Washington,Washington Co. Det. Ctr.,AR_Washington,4/12/20,white,246,-0.445945946,0.647368421,380,-0.44363104
AR,White,White Co. Det. Ctr.,AR_White,3/16/20,black,40,,0.13559322,295,
AR,White,White Co. Det. Ctr.,AR_White,3/16/20,hispanic,0,,0,295,
AR,White,White Co. Det. Ctr.,AR_White,3/16/20,other,4,,0.013559322,295,
AR,White,White Co. Det. Ctr.,AR_White,3/16/20,white,251,,0.850847458,295,
AR,White,White Co. Det. Ctr.,AR_White,4/12/20,black,19,-0.525,0.138686131,137,-0.53559322
AR,White,White Co. Det. Ctr.,AR_White,4/12/20,hispanic,0,,0,137,-0.53559322
AR,White,White Co. Det. Ctr.,AR_White,4/12/20,other,3,-0.25,0.02189781,137,-0.53559322
AR,White,White Co. Det. Ctr.,AR_White,4/12/20,white,115,-0.541832669,0.839416058,137,-0.53559322
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,3/16/20,black,21,,0.048275862,435,
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,3/16/20,hispanic,282,,0.648275862,435,
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,3/16/20,other,23,,0.052873563,435,
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,3/16/20,white,109,,0.250574713,435,
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,4/12/20,black,25,0.19047619,0.061881188,404,-0.071264368
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,4/12/20,hispanic,242,-0.141843972,0.599009901,404,-0.071264368
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,4/12/20,other,28,0.217391304,0.069306931,404,-0.071264368
AZ,Yuma,Yuma Co. Det. Ctr.,AZ_Yuma,4/12/20,white,109,0,0.26980198,404,-0.071264368
CA,Amador,Amador Co. Jail,CA_Amador,3/16/20,black,1,,0.012987013,77,
CA,Amador,Amador Co. Jail,CA_Amador,3/16/20,hispanic,9,,0.116883117,77,
CA,Amador,Amador Co. Jail,CA_Amador,3/16/20,other,4,,0.051948052,77,
CA,Amador,Amador Co. Jail,CA_Amador,3/16/20,white,63,,0.818181818,77,
CA,Amador,Amador Co. Jail,CA_Amador,4/12/20,black,2,1,0.037037037,54,-0.298701299
CA,Amador,Amador Co. Jail,CA_Amador,4/12/20,hispanic,7,-0.222222222,0.12962963,54,-0.298701299
CA,Amador,Amador Co. Jail,CA_Amador,4/12/20,other,3,-0.25,0.055555556,54,-0.298701299
CA,Amador,Amador Co. Jail,CA_Amador,4/12/20,white,42,-0.333333333,0.777777778,54,-0.298701299
CA,Madera,Madera Co. Jail,CA_Madera,3/16/20,black,65,,0.09715994,669,
CA,Madera,Madera Co. Jail,CA_Madera,3/16/20,hispanic,420,,0.627802691,669,
CA,Madera,Madera Co. Jail,CA_Madera,3/16/20,other,28,,0.041853513,669,
CA,Madera,Madera Co. Jail,CA_Madera,3/16/20,white,156,,0.233183857,669,
CA,Madera,Madera Co. Jail,CA_Madera,4/12/20,black,45,-0.307692308,0.080645161,558,-0.165919283
CA,Madera,Madera Co. Jail,CA_Madera,4/12/20,hispanic,375,-0.107142857,0.672043011,558,-0.165919283
CA,Madera,Madera Co. Jail,CA_Madera,4/12/20,other,18,-0.357142857,0.032258065,558,-0.165919283
CA,Madera,Madera Co. Jail,CA_Madera,4/12/20,white,120,-0.230769231,0.215053763,558,-0.165919283
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,3/16/20,black,18,,0.119205298,151,
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,3/16/20,hispanic,105,,0.695364238,151,
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,3/16/20,other,4,,0.026490066,151,
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,3/16/20,white,24,,0.158940397,151,
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,4/12/20,black,13,-0.277777778,0.090909091,143,-0.052980132
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,4/12/20,hispanic,95,-0.095238095,0.664335664,143,-0.052980132
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,4/12/20,other,6,0.5,0.041958042,143,-0.052980132
CA,Merced,Merced Co. Jail; John Latorraca Correctional Center,CA_Merced,4/12/20,white,29,0.208333333,0.202797203,143,-0.052980132
CA,Napa,Napa Co. Jail,CA_Napa,3/16/20,black,34,,0.118881119,286,
CA,Napa,Napa Co. Jail,CA_Napa,3/16/20,hispanic,105,,0.367132867,286,
CA,Napa,Napa Co. Jail,CA_Napa,3/16/20,other,23,,0.08041958,286,
CA,Napa,Napa Co. Jail,CA_Napa,3/16/20,white,124,,0.433566434,286,
CA,Napa,Napa Co. Jail,CA_Napa,4/12/20,black,25,-0.264705882,0.134408602,186,-0.34965035
CA,Napa,Napa Co. Jail,CA_Napa,4/12/20,hispanic,69,-0.342857143,0.370967742,186,-0.34965035
CA,Napa,Napa Co. Jail,CA_Napa,4/12/20,other,11,-0.52173913,0.059139785,186,-0.34965035
CA,Napa,Napa Co. Jail,CA_Napa,4/12/20,white,81,-0.346774194,0.435483871,186,-0.34965035
CA,Shasta,Shasta Co. Jail,CA_Shasta,3/16/20,black,26,,0.054054054,481,
CA,Shasta,Shasta Co. Jail,CA_Shasta,3/16/20,hispanic,31,,0.064449064,481,
CA,Shasta,Shasta Co. Jail,CA_Shasta,3/16/20,other,48,,0.0997921,481,
CA,Shasta,Shasta Co. Jail,CA_Shasta,3/16/20,white,376,,0.781704782,481,
CA,Shasta,Shasta Co. Jail,CA_Shasta,4/12/20,black,18,-0.307692308,0.047120419,382,-0.205821206
CA,Shasta,Shasta Co. Jail,CA_Shasta,4/12/20,hispanic,26,-0.161290323,0.068062827,382,-0.205821206
CA,Shasta,Shasta Co. Jail,CA_Shasta,4/12/20,other,39,-0.1875,0.102094241,382,-0.205821206
CA,Shasta,Shasta Co. Jail,CA_Shasta,4/12/20,white,299,-0.204787234,0.782722513,382,-0.205821206
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,3/16/20,black,5,,0.054945055,91,
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,3/16/20,hispanic,11,,0.120879121,91,
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,3/16/20,other,16,,0.175824176,91,
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,3/16/20,white,59,,0.648351648,91,
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,4/12/20,black,5,0,0.074626866,67,-0.263736264
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,4/12/20,hispanic,7,-0.363636364,0.104477612,67,-0.263736264
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,4/12/20,other,14,-0.125,0.208955224,67,-0.263736264
CA,Siskiyou,Siskiyou Co. Jail,CA_Siskiyou,4/12/20,white,41,-0.305084746,0.611940299,67,-0.263736264
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,3/16/20,black,62,,0.039667306,1563,
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,3/16/20,hispanic,1018,,0.65131158,1563,
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,3/16/20,other,107,,0.068458093,1563,
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,3/16/20,white,376,,0.24056302,1563,
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,4/12/20,black,49,-0.209677419,0.042277826,1159,-0.258477287
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,4/12/20,hispanic,781,-0.23280943,0.673856773,1159,-0.258477287
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,4/12/20,other,77,-0.280373832,0.066436583,1159,-0.258477287
CA,Tulare,Tulare County Main Jail; Bob Wiley Detention Facility; Adult Pretrial Facility; Men's Correctional Facility,CA_Tulare,4/12/20,white,252,-0.329787234,0.217428818,1159,-0.258477287
CA,Yuba,Yuba Co. Jail,CA_Yuba,3/16/20,black,32,,0.086486486,370,
CA,Yuba,Yuba Co. Jail,CA_Yuba,3/16/20,hispanic,177,,0.478378378,370,
CA,Yuba,Yuba Co. Jail,CA_Yuba,3/16/20,other,49,,0.132432432,370,
CA,Yuba,Yuba Co. Jail,CA_Yuba,3/16/20,white,112,,0.302702703,370,
CA,Yuba,Yuba Co. Jail,CA_Yuba,4/12/20,black,23,-0.28125,0.077966102,295,-0.202702703
CA,Yuba,Yuba Co. Jail,CA_Yuba,4/12/20,hispanic,151,-0.146892655,0.511864407,295,-0.202702703
CA,Yuba,Yuba Co. Jail,CA_Yuba,4/12/20,other,47,-0.040816327,0.159322034,295,-0.202702703
CA,Yuba,Yuba Co. Jail,CA_Yuba,4/12/20,white,74,-0.339285714,0.250847458,295,-0.202702703
CO,Boulder,Boulder Co. Jail,CO_Boulder,3/16/20,black,46,,0.072555205,634,
CO,Boulder,Boulder Co. Jail,CO_Boulder,3/16/20,hispanic,6,,0.009463722,634,
CO,Boulder,Boulder Co. Jail,CO_Boulder,3/16/20,other,8,,0.012618297,634,
CO,Boulder,Boulder Co. Jail,CO_Boulder,3/16/20,white,574,,0.905362776,634,
CO,Boulder,Boulder Co. Jail,CO_Boulder,4/12/20,black,34,-0.260869565,0.080188679,424,-0.331230284
CO,Boulder,Boulder Co. Jail,CO_Boulder,4/12/20,hispanic,3,-0.5,0.007075472,424,-0.331230284
CO,Boulder,Boulder Co. Jail,CO_Boulder,4/12/20,other,7,-0.125,0.016509434,424,-0.331230284
CO,Boulder,Boulder Co. Jail,CO_Boulder,4/12/20,white,380,-0.337979094,0.896226415,424,-0.331230284
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,3/16/20,black,49,,0.142857143,343,
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,3/16/20,hispanic,0,,0,343,
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,3/16/20,other,8,,0.023323615,343,
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,3/16/20,white,286,,0.833819242,343,
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,4/12/20,black,30,-0.387755102,0.136363636,220,-0.358600583
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,4/12/20,hispanic,0,,0,220,-0.358600583
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,4/12/20,other,3,-0.625,0.013636364,220,-0.358600583
CO,Douglas,Douglas Co. Det. Fac.,CO_Douglas,4/12/20,white,187,-0.346153846,0.85,220,-0.358600583
CO,Jefferson,Jefferson County Jail,CO_Jefferson,3/16/20,black,91,,0.072741807,1251,
CO,Jefferson,Jefferson County Jail,CO_Jefferson,3/16/20,hispanic,0,,0,1251,
CO,Jefferson,Jefferson County Jail,CO_Jefferson,3/16/20,other,30,,0.023980815,1251,
CO,Jefferson,Jefferson County Jail,CO_Jefferson,3/16/20,white,1130,,0.903277378,1251,
CO,Jefferson,Jefferson County Jail,CO_Jefferson,4/12/20,black,53,-0.417582418,0.071621622,740,-0.408473221
CO,Jefferson,Jefferson County Jail,CO_Jefferson,4/12/20,hispanic,0,,0,740,-0.408473221
CO,Jefferson,Jefferson County Jail,CO_Jefferson,4/12/20,other,22,-0.266666667,0.02972973,740,-0.408473221
CO,Jefferson,Jefferson County Jail,CO_Jefferson,4/12/20,white,665,-0.411504425,0.898648649,740,-0.408473221
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,3/16/20,black,40,,0.062305296,642,
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,3/16/20,hispanic,346,,0.53894081,642,
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,3/16/20,other,20,,0.031152648,642,
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,3/16/20,white,236,,0.367601246,642,
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,4/12/20,black,29,-0.275,0.067285383,431,-0.328660436
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,4/12/20,hispanic,240,-0.306358382,0.556844548,431,-0.328660436
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,4/12/20,other,7,-0.65,0.016241299,431,-0.328660436
CO,Pueblo,Pueblo Co. Det. Ctr. & Work Release Ctr.,CO_Pueblo,4/12/20,white,155,-0.343220339,0.35962877,431,-0.328660436
FL,Bradford,Bradford Co. Jail,FL_Bradford,3/16/20,black,40,,0.330578512,121,
FL,Bradford,Bradford Co. Jail,FL_Bradford,3/16/20,hispanic,1,,0.008264463,121,
